Work_ID,Vendor_Name,Constituency,duplicate_risk_score,nearest_duplicate_work_id,nearest_similarity,duplicate_checked
WS/MP18169/2025-2026/185550,KRISHNA BLOCK AND CONSTRUCTION DEGANA,RAJSAMAND,0.0,WS/MP18169/2025-2026/185553,0.7058338522911072,True
WS/MP18147/2026-2027/185551,Unknown,MAYURBHANJ (ST),0.0,WS/MP18075/2025-2026/185546,0.39663779735565186,True
WS/MP18169/2025-2026/185552,AFROJA,RAJSAMAND,0.0,WS/MP372/2025-2026/185537,0.2493474781513214,True
WS/MP18169/2025-2026/185553,DR TRADING COMPANY,RAJSAMAND,0.0,WS/MP18169/2025-2026/185550,0.7058338522911072,True
WS/MP18147/2025-2026/185554,AGARWALLA LIGHT HOUSE,MAYURBHANJ (ST),0.0,WS/MP18147/2025-2026/185557,0.784971296787262,True
WS/MP18169/2025-2026/185555,shree pitra krpa,RAJSAMAND,0.0,WS/MP18169/2025-2026/185553,0.5827684998512268,True
WS/MP18169/2025-2026/185556,RAJ CONTACTOR,RAJSAMAND,0.0,WS/MP18169/2025-2026/185553,0.537923276424408,True
WS/MP18147/2025-2026/185557,AGARWALLA LIGHT HOUSE,MAYURBHANJ (ST),0.0,WS/MP18147/2025-2026/185554,0.784971296787262,True
WS/MP18147/2025-2026/185558,PRASANTA BEHERA,MAYURBHANJ (ST),0.0,,0.0,False
WS/MP18075/2025-2026/185559,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),4.913944721221924,WS/MP18075/2025-2026/185564,0.8563881516456604,True
WS/MP18075/2025-2026/185560,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185547,0.7976744174957275,True
WS/MP18075/2025-2026/185561,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18174/2026-2027/224334,0.3104647397994995,True
WS/MP18075/2025-2026/185562,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185565,0.8037099838256836,True
WS/MP18075/2025-2026/185563,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185560,0.7215831875801086,True
WS/MP18075/2025-2026/185564,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),4.913944721221924,WS/MP18075/2025-2026/185559,0.8563881516456604,True
WS/MP18075/2025-2026/185565,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185562,0.8037099838256836,True
WS/MP18075/2025-2026/185566,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185567,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP558/2025-2026/191039,0.21593937277793884,True
WS/MP18176/2025-2026/185568,S A M ENTERPRISES,DINDIGUL,0.0,,0.0,False
WS/MP18075/2025-2026/185569,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP423/2025-2026/201033,0.5350847244262695,True
WS/MP18075/2025-2026/185570,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP499/2025-2026/144953,0.619567334651947,True
WS/MP18075/2025-2026/185571,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP499/2025-2026/144953,0.6044319868087769,True
WS/MP18075/2025-2026/185572,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185573,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185574,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185575,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185576,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185577,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185578,0.7060033679008484,True
WS/MP18075/2025-2026/185578,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185577,0.7060033679008484,True
WS/MP18075/2025-2026/185579,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185580,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP18009/2025-2026/228423,0.5202891826629639,True
WS/MP18075/2025-2026/185581,SHYAM BIHARI PRASAD YADAV,LOHARDAGA(ST),0.0,WS/MP453/2024-2025/153977,0.4612278938293457,True
WS/MP18055/2025-2026/185582,ALALI GRAM PANCHAYAT,PANCHMAHAL,0.0,WS/MP18034/2025-2026/221552,0.41286784410476685,True
WS/MP18055/2025-2026/185583,SAGANPURA GRAM PANCHAYAT,PANCHMAHAL,0.0,WS/MP18276/2025-2026/184835,0.4384915232658386,True
WS/MP18055/2025-2026/185584,JHAKHRIPURA GRAM PANCHAYAT,PANCHMAHAL,0.0,WS/MP641/2024-2025/153874,0.7907636165618896,True
WS/MP18055/2025-2026/185585,Unknown,PANCHMAHAL,0.0,WS/MP18220/2025-2026/224555,0.4971920847892761,True
WS/MP18055/2025-2026/185586,MADHVAS GRAMPANCHAYAT,PANCHMAHAL,0.0,WS/MP18270/2025-2026/193660,0.21127305924892426,True
WS/MP18055/2025-2026/185587,Unknown,PANCHMAHAL,0.0,WS/MP18146/2026-2027/228773,0.3265819251537323,True
WS/MP18055/2025-2026/185588,GRAM PANCHAYAT KADAVIYA,PANCHMAHAL,0.0,WS/MP743/2024-2025/142091,0.5410802364349365,True
WS/MP18075/2025-2026/185589,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185590,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185591,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18358/2025-2026/185593,Unknown,ASKA,0.0,WS/MP18082/2025-2026/213888,0.47715067863464355,True
WS/MP18358/2025-2026/185594,Unknown,ASKA,0.0,WS/MP485/2024-2025/170357,0.36662495136260986,True
WS/MP18358/2025-2026/185595,Unknown,ASKA,0.0,WS/MP372/2025-2026/185708,0.4442715346813202,True
WS/MP18075/2025-2026/185597,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18066/2025-2026/202299,0.48835474252700806,True
WS/MP18075/2025-2026/185598,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185599,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185600,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185601,0.7651339769363403,True
WS/MP18075/2025-2026/185601,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185600,0.7651339769363403,True
WS/MP18075/2025-2026/185602,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18322/2024-2025/183290,0.5968225002288818,True
WS/MP18075/2025-2026/185603,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18205/2024-2025/148717,0.15511225163936615,True
WS/MP18075/2025-2026/185604,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18344/2025-2026/176907,0.16416311264038086,True
WS/MP18075/2025-2026/185605,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185606,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185607,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP313/2025-2026/225976,0.2547712028026581,True
WS/MP18075/2025-2026/185608,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185609,DE ZP Gumla,LOHARDAGA(ST),0.0,,0.0,False
WS/MP18075/2025-2026/185610,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185611,0.7513686418533325,True
WS/MP18075/2025-2026/185611,DE ZP Gumla,LOHARDAGA(ST),0.0,WS/MP18075/2025-2026/185610,0.7513686418533325,True
WS/MP18106/2025-2026/185613,gppura,MORENA,5.53227424621582,WS/MP18106/2025-2026/185614,0.8571919798851013,True
WS/MP18106/2025-2026/185614,SARAPANCH SACHIV GRAM PANCHAYAT KALMI KAKARDHA,MORENA,52.95671081542969,WS/MP18106/2025-2026/185615,0.9188437461853027,True
WS/MP18106/2025-2026/185615,Rohit Garg,MORENA,52.95671081542969,WS/MP18106/2025-2026/185614,0.9188437461853027,True
WS/MP18106/2025-2026/185618,THE MP STATE AGRO IND DEV CORP LTD SHEOPUR,MORENA,0.0,WS/MP18100/2025-2026/184584,0.31133654713630676,True
WS/MP18113/2025-2026/185620,shri jagdamba construction,AURANGABAD_MH,0.0,WS/MP856/2024-2025/154585,0.5798203349113464,True
WS/MP18113/2025-2026/185622,shri jagdamba construction,AURANGABAD_MH,0.0,WS/MP18100/2025-2026/185630,0.23225857317447662,True
WS/MP18113/2025-2026/185623,shri jagdamba construction,AURANGABAD_MH,0.0,WS/MP468/2024-2025/185955,0.48403698205947876,True
WS/MP18100/2025-2026/185630,Gram pancahyat chilak,CHHINDWARA,0.0,WS/MP18100/2025-2026/185631,0.7427456378936768,True
WS/MP18100/2025-2026/185631,Gram pancahyat samardhoh,CHHINDWARA,0.0,WS/MP18100/2025-2026/185630,0.7427456378936768,True
WS/MP18100/2025-2026/185632,Gram pancahyat churikhurd,CHHINDWARA,0.0,WS/MP18100/2025-2026/185633,0.7736543416976929,True
WS/MP18100/2025-2026/185633,Gram pancahyat chopna,CHHINDWARA,0.0,WS/MP18100/2025-2026/185632,0.7736543416976929,True
WS/MP18100/2025-2026/185634,Gram pancahyat  bhoipar,CHHINDWARA,0.0,,0.0,False
WS/MP18100/2025-2026/185635,Gram pancahyat churikhurd,CHHINDWARA,0.0,,0.0,False
WS/MP585/2025-2026/185638,Unknown,AHMEDABAD EAST,0.0,WS/MP429/2025-2026/193676,0.4969292879104614,True
WS/MP18106/2025-2026/185639,Ruar,MORENA,0.0,WS/MP585/2025-2026/185640,0.35512104630470276,True
WS/MP585/2025-2026/185640,SARPANCH SHRI SALAKI,AHMEDABAD EAST,0.0,WS/MP18106/2025-2026/185639,0.35512104630470276,True
WS/MP18100/2025-2026/185641,Gram pancahyat chopna,CHHINDWARA,0.0,,0.0,False
WS/MP18100/2025-2026/185642,Gram pancahyat kirda,CHHINDWARA,0.0,WS/MP432/2025-2026/213458,0.3556394875049591,True
WS/MP18100/2025-2026/185643,Gram pancahyat  bhalpani,CHHINDWARA,0.0,WS/MP485/2025-2026/230638,0.3953419327735901,True
WS/MP18100/2025-2026/185644,Gram pancahyat kirda,CHHINDWARA,0.0,WS/MP18100/2025-2026/185650,0.27848193049430847,True
WS/MP18100/2025-2026/185645,Gram pancahyat sagoniya,CHHINDWARA,0.0,,0.0,False
WS/MP18100/2025-2026/185647,Gram pancahyat chilak,CHHINDWARA,0.0,WS/MP18229/2025-2026/162691,0.21830374002456665,True
WS/MP18100/2025-2026/185649,Gram pancahyat madhi,CHHINDWARA,0.0,,0.0,False
WS/MP18100/2025-2026/185650,Gram pancahyat tinsai,CHHINDWARA,0.0,WS/MP18100/2025-2026/185644,0.27848193049430847,True
WS/MP18100/2025-2026/185652,SHANVI CONSTRUCTION,CHHINDWARA,0.0,WS/MP751/2025-2026/236493,0.6813218593597412,True
WS/MP437/2025-2026/185653,JE NREP MP GARHWA,PALAMU(SC),0.0,WS/MP18071/2025-2026/223194,0.3921580910682678,True
WS/MP437/2025-2026/185654,JE NREP MP GARHWA,PALAMU(SC),0.0,WS/MP552/2025-2026/218711,0.41935527324676514,True
WS/MP437/2025-2026/185655,JE NREP MP GARHWA,PALAMU(SC),0.0,WS/MP18071/2025-2026/223180,0.46111223101615906,True
WS/MP437/2025-2026/185656,JE NREP MP GARHWA,PALAMU(SC),0.0,WS/MP433/2025-2026/231006,0.5290090441703796,True
WS/MP18040/2024-2025/185658,ASST ENG AURAI V K LAEO WD 01 MUZ,MUZAFFARPUR,0.0,WS/MP642/2025-2026/199814,0.5754262804985046,True
WS/MP18105/2025-2026/185659,Unknown,JABALPUR,0.0,WS/MP18060/2025-2026/231644,0.2352416217327118,True
WS/MP18105/2025-2026/185660,Unknown,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185661,Unknown,JABALPUR,0.0,WS/MP18159/2025-2026/210319,0.44014716148376465,True
WS/MP18105/2025-2026/185662,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185663,0.6401042342185974,True
WS/MP18105/2025-2026/185663,PRASHANT SONKAR,JABALPUR,0.0,WS/MP18105/2025-2026/185662,0.6401042342185974,True
WS/MP18105/2025-2026/185664,SHIVAM ENTERPRISES,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185665,SHIVAM ENTERPRISES,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185666,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185669,0.6807309985160828,True
WS/MP18105/2025-2026/185667,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185679,0.36100032925605774,True
WS/MP18105/2025-2026/185668,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185670,0.34920504689216614,True
WS/MP18105/2025-2026/185669,SHIVAM ENTERPRISES,JABALPUR,0.0,WS/MP18105/2025-2026/185673,0.7041251063346863,True
WS/MP18105/2025-2026/185670,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185671,0.5190560221672058,True
WS/MP18105/2025-2026/185671,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185670,0.5190560221672058,True
WS/MP18105/2025-2026/185672,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185669,0.6594385504722595,True
WS/MP18105/2025-2026/185673,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185669,0.7041251063346863,True
WS/MP18105/2025-2026/185674,SHIVAM ENTERPRISES,JABALPUR,0.0,WS/MP18105/2025-2026/185666,0.6028607487678528,True
WS/MP18105/2025-2026/185675,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185678,0.7620688676834106,True
WS/MP18105/2025-2026/185676,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185678,0.7718149423599243,True
WS/MP18105/2025-2026/185677,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185671,0.4677950441837311,True
WS/MP18105/2025-2026/185678,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185676,0.7718149423599243,True
WS/MP18105/2025-2026/185679,PRASHANT SONKAR,JABALPUR,0.0,WS/MP18105/2025-2026/185672,0.37412604689598083,True
WS/MP18105/2025-2026/185680,PRASHANT SONKAR,JABALPUR,0.0,WS/MP541/2024-2025/161294,0.42544904351234436,True
WS/MP18105/2025-2026/185681,Unknown,JABALPUR,0.0,WS/MP432/2025-2026/217836,0.7178388833999634,True
WS/MP18105/2025-2026/185682,Unknown,JABALPUR,0.0,WS/MP18055/2025-2026/185697,0.4070415496826172,True
WS/MP18311/2025-2026/185683,Ganpati Brick Industries,ANANDPUR SAHIB,0.0,,0.0,False
WS/MP18109/2025-2026/185689,Gram panchyat pathrohi,SIDHI,0.0,WS/MP18109/2026-2027/185690,0.7741069197654724,True
WS/MP18109/2026-2027/185690,GRAM PANCHAYAT DEOGHAD,SIDHI,0.0,WS/MP18109/2025-2026/185689,0.7741069197654724,True
WS/MP18358/2025-2026/185692,Unknown,ASKA,0.0,WS/MP18226/2024-2025/169884,0.3516639769077301,True
WS/MP18358/2025-2026/185693,Unknown,ASKA,0.0,WS/MP18055/2025-2026/185695,0.6491600275039673,True
WS/MP18055/2025-2026/185694,Unknown,PANCHMAHAL,0.0,WS/MP18055/2025-2026/185695,0.5054320096969604,True
WS/MP18055/2025-2026/185695,Unknown,PANCHMAHAL,0.0,WS/MP18358/2025-2026/185693,0.6491600275039673,True
WS/MP18055/2025-2026/185696,Unknown,PANCHMAHAL,0.0,WS/MP18116/2026-2027/213892,0.41154715418815613,True
WS/MP18055/2025-2026/185697,GRAM PANCHAYAT BHADROLI KHURD,PANCHMAHAL,0.0,WS/MP18055/2025-2026/185695,0.5266746878623962,True
WS/MP18306/2025-2026/185698,SUDHEESH A V,PONNANI,0.0,,0.0,False
WS/MP18137/2025-2026/185700,Nongtalang Mission Village Dorbar,SHILLONG,0.0,WS/MP18040/2025-2026/185701,0.23567810654640198,True
WS/MP18040/2025-2026/185701,ASST ENG AURAI V K LAEO WD 01 MUZ,MUZAFFARPUR,0.0,WS/MP334/2024-2025/143965,0.39878135919570923,True
WS/MP18389/2025-2026/185702,Unknown,WARANGEL(SC),0.0,WS/MP588/2025-2026/213411,0.6305785775184631,True
WS/MP18389/2025-2026/185703,Unknown,WARANGEL(SC),0.0,WS/MP18389/2025-2026/185705,0.23860202729701996,True
WS/MP18389/2025-2026/185705,ALLAVULA RAJU,WARANGEL(SC),0.0,WS/MP18389/2025-2026/185703,0.23860202729701996,True
WS/MP18389/2025-2026/185706,Mahalaxmi Mahila Podupu Sangam,WARANGEL(SC),0.0,WS/MP18358/2025-2026/185693,0.4423433840274811,True
WS/MP18389/2025-2026/185707,Unknown,WARANGEL(SC),0.0,WS/MP18358/2025-2026/185693,0.5153718590736389,True
WS/MP372/2025-2026/185708,TAHASILDAR BHAPUR,CUTTACK,0.0,WS/MP18072/2025-2026/213935,0.5922774076461792,True
WS/MP372/2025-2026/185709,TAHASILDAR BHAPUR,CUTTACK,0.0,,0.0,False
WS/MP372/2025-2026/185710,TAHASILDAR BHAPUR,CUTTACK,0.0,,0.0,False
WS/MP372/2025-2026/185716,TAHASILDAR BHAPUR,CUTTACK,0.0,,0.0,False
WS/MP372/2025-2026/185717,TAHASILDAR BHAPUR,CUTTACK,0.0,WS/MP812/2024-2025/161887,0.20139797031879425,True
WS/MP372/2025-2026/185718,TAHASILDAR BHAPUR,CUTTACK,0.0,,0.0,False
WS/MP372/2025-2026/185719,TAHASILDAR BHAPUR,CUTTACK,0.0,,0.0,False
WS/MP18105/2025-2026/185720,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18154/2024-2025/164222,0.0469939224421978,True
WS/MP18105/2025-2026/185721,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18105/2025-2026/185723,0.8116636872291565,True
WS/MP18105/2025-2026/185722,VASTUANANTA DESIGNS,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185723,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18105/2025-2026/185721,0.8116636872291565,True
WS/MP18105/2025-2026/185724,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18157/2024-2025/172348,0.566440761089325,True
WS/MP18105/2025-2026/185725,Unknown,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185726,VASTUANANTA DESIGNS,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185727,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18105/2025-2026/185730,0.4610826373100281,True
WS/MP18105/2025-2026/185728,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185729,0.7990391254425049,True
WS/MP18105/2025-2026/185729,Unknown,JABALPUR,26.21733283996582,WS/MP18105/2025-2026/185730,0.884082555770874,True
WS/MP18105/2025-2026/185730,Unknown,JABALPUR,26.21733283996582,WS/MP18105/2025-2026/185729,0.884082555770874,True
WS/MP18105/2025-2026/185731,Unknown,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185732,Unknown,JABALPUR,0.0,WS/MP18044/2025-2026/187379,0.20175208151340485,True
WS/MP18105/2025-2026/185733,VASTUANANTA DESIGNS,JABALPUR,9.60441780090332,WS/MP18105/2025-2026/185763,0.8624857664108276,True
WS/MP18105/2025-2026/185734,VASTUANANTA DESIGNS,JABALPUR,14.510933876037598,WS/MP18105/2025-2026/185762,0.8688642382621765,True
WS/MP18105/2025-2026/185735,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18105/2025-2026/185737,0.7850457429885864,True
WS/MP18105/2025-2026/185736,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18105/2025-2026/185737,0.7711213827133179,True
WS/MP18105/2025-2026/185737,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18105/2025-2026/185735,0.7850457429885864,True
WS/MP18105/2025-2026/185738,Unknown,JABALPUR,59.00883102416992,WS/MP18105/2025-2026/185762,0.9267114996910095,True
WS/MP18105/2025-2026/185739,SHRIVASTAVA GROUP,JABALPUR,0.0,WS/MP18314/2025-2026/225632,0.666021466255188,True
WS/MP18105/2025-2026/185740,VASTUANANTA DESIGNS,JABALPUR,0.0,WS/MP18105/2025-2026/185763,0.8078715801239014,True
WS/MP18158/2025-2026/185741,Bharat Building Material,PATIALA,0.0,WS/MP18158/2025-2026/185750,0.6388567090034485,True
WS/MP18105/2025-2026/185742,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185759,0.8403748869895935,True
WS/MP18105/2025-2026/185743,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185734,0.5741226077079773,True
WS/MP18105/2025-2026/185744,SHIVAM ENTERPRISES,JABALPUR,0.0,WS/MP18105/2025-2026/185737,0.6526339054107666,True
WS/MP18105/2025-2026/185745,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185737,0.6684433221817017,True
WS/MP18105/2025-2026/185746,SHIVAM ENTERPRISES,JABALPUR,0.0,WS/MP18105/2025-2026/185734,0.49877801537513733,True
WS/MP18105/2025-2026/185747,Unknown,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185748,Unknown,JABALPUR,0.0,WS/MP623/2025-2026/171140,0.278903990983963,True
WS/MP18105/2025-2026/185749,Unknown,JABALPUR,0.0,WS/MP623/2025-2026/171140,0.6859281063079834,True
WS/MP18158/2025-2026/185750,GURJEET SINGH,PATIALA,0.0,WS/MP18158/2025-2026/185741,0.6388567090034485,True
WS/MP18105/2025-2026/185751,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185733,0.5936108231544495,True
WS/MP18105/2025-2026/185752,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185763,0.8371322751045227,True
WS/MP18105/2025-2026/185753,Unknown,JABALPUR,17.98235511779785,WS/MP18105/2025-2026/185738,0.8733770847320557,True
WS/MP18105/2025-2026/185754,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185749,0.4561115503311157,True
WS/MP18105/2025-2026/185755,Unknown,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185756,Unknown,JABALPUR,0.0,WS/MP18149/2025-2026/182951,0.11981365084648132,True
WS/MP18105/2025-2026/185757,Unknown,JABALPUR,0.0,,0.0,False
WS/MP18105/2025-2026/185758,Unknown,JABALPUR,0.0,WS/MP18185/2025-2026/198045,0.3200628161430359,True
WS/MP18105/2025-2026/185759,Unknown,JABALPUR,3.407689094543457,WS/MP18105/2025-2026/185738,0.8544300198554993,True
WS/MP18105/2025-2026/185760,Unknown,JABALPUR,0.0,WS/MP18314/2025-2026/225632,0.7316881418228149,True
WS/MP18105/2025-2026/185761,SHRI RAM CONSTRUCTION,JABALPUR,0.0,WS/MP18314/2025-2026/225632,0.7519374489784241,True
WS/MP18105/2025-2026/185762,Unknown,JABALPUR,59.00883102416992,WS/MP18105/2025-2026/185738,0.9267114996910095,True
WS/MP18105/2025-2026/185763,Unknown,JABALPUR,9.60441780090332,WS/MP18105/2025-2026/185733,0.8624857664108276,True
WS/MP18105/2025-2026/185764,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185760,0.6210296750068665,True
WS/MP18105/2025-2026/185765,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185759,0.8038393259048462,True
WS/MP18105/2025-2026/185766,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185761,0.7199825048446655,True
WS/MP18105/2025-2026/185767,Unknown,JABALPUR,0.0,WS/MP18197/2025-2026/225179,0.6844263672828674,True
WS/MP18105/2025-2026/185768,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185770,0.7900043725967407,True
WS/MP18105/2025-2026/185769,Unknown,JABALPUR,0.0,WS/MP18129/2025-2026/186051,0.4828103184700012,True
WS/MP18105/2025-2026/185770,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185771,0.8112840056419373,True
WS/MP18105/2025-2026/185771,Unknown,JABALPUR,0.0,WS/MP18105/2025-2026/185770,0.8112840056419373,True
WS/MP18105/2025-2026/185772,SHIVAM ENTERPRISES,JABALPUR,0.0,WS/MP672/2026-2027/215119,0.553501307964325,True
WS/MP18105/2025-2026/185773,Unknown,JABALPUR,0.0,WS/MP18390/2025-2026/148840,0.5816142559051514,True
WS/MP18158/2025-2026/185776,PARKASH BRICKS TRADING CO BKO,PATIALA,0.0,WS/MP380/2025-2026/225135,0.5901517868041992,True
WS/MP18047/2025-2026/185777,neha creations,CHANDIGARH,0.0,WS/MP380/2025-2026/225134,0.5227921605110168,True
WS/MP598/2025-2026/185783,GP Kalinda Matiana,SHIMLA (SC),0.0,WS/MP18167/2025-2026/224257,0.5512983798980713,True
WS/MP598/2025-2026/185784,Block Development Office Narkanda Lok Sabha,SHIMLA (SC),0.0,WS/MP825/2025-2026/208427,0.36147716641426086,True
WS/MP598/2025-2026/185785,GP Kot Shilaru,SHIMLA (SC),0.0,WS/MP18072/2025-2026/213935,0.572076678276062,True
WS/MP598/2025-2026/185786,GP Mahori,SHIMLA (SC),0.0,WS/MP370/2025-2026/184881,0.4514738619327545,True
WS/MP18191/2025-2026/185787,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,,0.0,False
WS/MP18191/2025-2026/185788,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,WS/MP18191/2025-2026/185799,0.7712578773498535,True
WS/MP18191/2025-2026/185789,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,,0.0,False
WS/MP18191/2025-2026/185790,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,,0.0,False
WS/MP18191/2025-2026/185791,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,,0.0,False
WS/MP18191/2025-2026/185792,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,WS/MP18191/2025-2026/185793,0.8259842395782471,True
WS/MP18191/2025-2026/185793,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,WS/MP18191/2025-2026/185792,0.8259842395782471,True
WS/MP18191/2025-2026/185794,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,WS/MP18191/2025-2026/185795,0.7881940007209778,True
WS/MP18191/2025-2026/185795,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,WS/MP18191/2025-2026/185793,0.8036760687828064,True
WS/MP18191/2025-2026/185796,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,WS/MP18191/2025-2026/185805,0.7579560279846191,True
WS/MP18191/2025-2026/185797,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,,0.0,False
WS/MP18191/2025-2026/185798,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,,0.0,False
WS/MP18191/2025-2026/185799,VIOLET ENTERPRISES,MAHABUBNAGAR,0.0,WS/MP18191/2025-2026/185788,0.7712578773498535,True
WS/MP598/2025-2026/185800,Block Development Office Kotkhai Lok Sabha,SHIMLA (SC),0.0,WS/MP598/2025-2026/185801,0.5490363240242004,True
WS/MP598/2025-2026/185801,Block Development Office Kotkhai Lok Sabha,SHIMLA (SC),0.0,WS/MP598/2025-2026/185800,0.5490363240242004,True
